Step T Etot SunX SunY SunZ JupiterX JupiterY JupiterZ SaturnX SaturnY SaturnZ UranusX UranusY UranusZ NeptuneX NeptuneY NeptuneZ 67P/C-GX 67P/C-GY 67P/C-GZ 
570 11400 -6.3967319506717935e+22 0.0019508183662479976 -0.0031310595703921943 -3.8344355231996566e-05 -1.9758469731265855 4.8299083361221875 0.02452127566078461 3.0065202907027535 -9.570314271512919 0.04871059328903709 19.22363052229899 5.540924645114903 -0.22926468283550283 -27.44912756268178 12.49820998047487 0.37350072278858043 -4.03793619660961 -2.1075061181499612 0.828596608759375 
580 11600 -6.396704104481543e+22 0.002955558744430015 -0.002590096443442326 -5.7144542475056114e-05 -3.291994614244025 4.138700955985281 0.05686909649275178 3.9908200451234257 -9.183906226732708 0.002892285975579401 18.985766661223984 6.255823322176261 -0.22350656611839906 -27.70705495629293 11.928230157108981 0.39116693221077115 -3.7679472024292133 -3.4538869658077442 0.3879707732556982 
590 11800 -6.396681833660919e+22 0.003725372551855873 -0.0017653387810992033 -7.164376198116983e-05 -4.347283551349178 3.118446893972428 0.08471501478433544 4.928070565335665 -8.689217876643541 -0.042960061356992374 18.719750929097916 6.961442018016093 -0.21741703639590954 -27.953025017177012 11.353103381567651 0.4086643332880422 -3.1630518273494848 -4.499730318188378 -0.08870945796091743 
600 12000 -6.396665530521721e+22 0.0041945653639625475 -0.0007406728975194511 -8.010118493891088e-05 -5.069473470384038 1.8585934879825217 0.10607295157112384 5.806805074147955 -8.09134394299045 -0.08830201381624561 18.42590328975888 7.656705865354724 -0.21100426663657385 -28.186937462996564 10.773079921002886 0.42598546620458033 -2.3309427870798514 -5.2266012258193895 -0.560040029482271 
610 12200 -6.396655177896664e+22 0.004323289935992849 0.00038972129387213744 -8.131577276478949e-05 -5.413530033558673 0.4597155205228153 0.11952130811358043 6.6159739568080935 -7.3965262900197954 -0.1325855796406114 18.10458188851522 8.340547957761235 -0.2042769012636704 -28.408697580968376 10.18841185120989 0.4431229579384211 -1.3524716556406728 -5.6283449221438655 -0.9969334179417869 
620 12400 -6.396650636894789e+22 0.00409702070392538 0.0015276122340753958 -7.46395436733551e-05 -5.361104003293445 -0.9730248986957521 0.12421805736019126 7.345043842322577 -6.612152315740968 -0.17526319293558656 17.7561833633812 9.011910498730913 -0.19724405393857508 -28.618216274447505 9.599353094576559 0.46006952473978197 -0.29453103988540974 -5.701349663272516 -1.3757111361546268 
630 12600 -6.3966518156228565e+22 0.003525428569531244 0.0025757205249721015 -5.99722560820801e-05 -4.919385057171128 -2.335122696819036 0.11989650902020114 7.984106698816751 -5.746748557089932 -0.21579217331359052 17.381143086507873 9.669745966641715 -0.18991530504545728 -28.815409978363768 9.006159404489988 0.47681797336851933 0.7804081021930925 -5.44107064495633 -1.6739575120549004 
640 12800 -6.39665873936448e+22 0.0026411757016282992 0.0034419785341380247 -3.7751169012347816e-05 -4.1198750888179045 -3.5271968424378146 0.10685608633464963 8.523999892869398 -4.809966509908578 -0.2536397513552545 16.979935339730734 10.313018299901119 -0.18230069895933992 -29.000200508672688 8.409088256632199 0.4933612018649365 1.8056303922031303 -4.841442057552656 -1.867418888328666 
650 13000 -6.3966715372559546e+22 0.0014987699485285357 0.004043613358662144 -8.941318215072444e-06 -3.017227349231005 -4.459275666326039 0.08595383474801664 8.956437572882054 -3.8125571514167174 -0.28828873398778726 16.55307342685105 10.940704101461655 -0.17441074116483413 -29.172514930096472 7.808398665931136 0.5096922006700081 2.699786133191727 -3.897017911640789 -1.9270252270145896 
660 13200 -6.3966903418631345e+22 0.0001732799388205818 0.0043115675573541 2.497605917419281e-05 -1.6879428937958265 -5.055440624602589 0.05859419746010411 9.274152961401803 -2.7663302025875782 -0.3192438600967957 16.10110972212856 11.551793858555156 -0.1662563952733655 -29.33228549021299 7.2043509775442605 0.5258040544961539 3.351382051546418 -2.610873599871413 -1.8156679801262527 
670 13400 -6.396715081737951e+22 -0.001241599251225783 0.004195607803707604 6.202696528644503e-05 -0.22838946997247273 -5.259196639294444 0.026706571119349397 9.471050155689134 -1.684093839365607 -0.3460388616449594 15.624635650586512 12.145293171231222 -0.1578490799547746 -29.47944962330138 6.597206671575135 0.5416899449422097 3.593844613099474 -1.0189913121253873 -1.4860531321366428 
680 13600 -6.39674515007996e+22 -0.002636914941601637 0.0036701598355832104 9.979739734729911e-05 1.2486804480117508 -5.039610545616143 -0.007307650338374628 9.542362823395447 -0.5795704345686701 -0.3682441965911127 15.124281591423667 12.720223982285424 -0.14920066573851304 -29.61395000421954 5.987228198636564 0.5573431536643022 3.1754237037219757 0.7361123504549968 -0.8895686359672835 
