            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2438470.500000000, A.D. 1964-Mar-16 00:00:00.0000,  4.308813353101030E+00,  2.445927314977971E+00, -1.065774915015401E-01,
2438480.500000000, A.D. 1964-Mar-26 00:00:00.0000,  4.270196518536949E+00,  2.514806928921275E+00, -1.059951342834999E-01,
2438490.500000000, A.D. 1964-Apr-05 00:00:00.0000,  4.230539342377062E+00,  2.583077716545974E+00, -1.053870824583665E-01,
2438500.500000000, A.D. 1964-Apr-15 00:00:00.0000,  4.189861200885613E+00,  2.650722389527798E+00, -1.047534316918473E-01,
2438510.500000000, A.D. 1964-Apr-25 00:00:00.0000,  4.148164144457683E+00,  2.717725045858830E+00, -1.040944559006601E-01,
2438520.500000000, A.D. 1964-May-05 00:00:00.0000,  4.105463554204906E+00,  2.784071057122019E+00, -1.034102305102601E-01,
2438530.500000000, A.D. 1964-May-15 00:00:00.0000,  4.061771948079015E+00,  2.849743125931587E+00, -1.027009878794205E-01,
2438540.500000000, A.D. 1964-May-25 00:00:00.0000,  4.017094143082960E+00,  2.914727118279117E+00, -1.019669516580138E-01,
2438550.500000000, A.D. 1964-Jun-04 00:00:00.0000,  3.971450186801345E+00,  2.979007247246396E+00, -1.012082426289332E-01,
2438560.500000000, A.D. 1964-Jun-14 00:00:00.0000,  3.924844534815502E+00,  3.042568963952812E+00, -1.004251417545124E-01,
2438570.500000000, A.D. 1964-Jun-24 00:00:00.0000,  3.877292985599682E+00,  3.105397761027121E+00, -9.961780219801900E-02,
2438580.500000000, A.D. 1964-Jul-04 00:00:00.0000,  3.828809198183035E+00,  3.167478431561041E+00, -9.878645433054525E-02,
2438590.500000000, A.D. 1964-Jul-14 00:00:00.0000,  3.779400217136664E+00,  3.228797835372191E+00, -9.793134260581494E-02,
2438600.500000000, A.D. 1964-Jul-24 00:00:00.0000,  3.729086334789848E+00,  3.289340224834889E+00, -9.705267018196416E-02,
2438610.500000000, A.D. 1964-Aug-03 00:00:00.0000,  3.677873208739886E+00,  3.349093618832041E+00, -9.615069999977639E-02,
2438620.500000000, A.D. 1964-Aug-13 00:00:00.0000,  3.625778468005096E+00,  3.408043973477190E+00, -9.522562997535616E-02,
2438630.500000000, A.D. 1964-Aug-23 00:00:00.0000,  3.572816041811512E+00,  3.466176871644374E+00, -9.427774658103140E-02,
2438640.500000000, A.D. 1964-Sep-02 00:00:00.0000,  3.518994355926094E+00,  3.523481708120414E+00, -9.330727273508656E-02,
2438650.500000000, A.D. 1964-Sep-12 00:00:00.0000,  3.464335417165842E+00,  3.579942675247940E+00, -9.231447454328748E-02,
2438660.500000000, A.D. 1964-Sep-22 00:00:00.0000,  3.408844919080694E+00,  3.635549232051707E+00, -9.129965220467906E-02,
2438670.500000000, A.D. 1964-Oct-02 00:00:00.0000,  3.352541799620205E+00,  3.690289427759772E+00, -9.026299766816927E-02,
2438680.500000000, A.D. 1964-Oct-12 00:00:00.0000,  3.295441561580532E+00,  3.744149113730003E+00, -8.920485140447532E-02,
2438690.500000000, A.D. 1964-Oct-22 00:00:00.0000,  3.237552553166974E+00,  3.797119495762466E+00, -8.812546000236191E-02,
2438700.500000000, A.D. 1964-Nov-01 00:00:00.0000,  3.178898436283212E+00,  3.849186391292633E+00, -8.702509217971197E-02,
2438710.500000000, A.D. 1964-Nov-11 00:00:00.0000,  3.119486113726503E+00,  3.900339765280330E+00, -8.590409866832062E-02,
2438720.500000000, A.D. 1964-Nov-21 00:00:00.0000,  3.059334157908353E+00,  3.950569348163666E+00, -8.476270202860745E-02,
2438730.500000000, A.D. 1964-Dec-01 00:00:00.0000,  2.998459945420924E+00,  3.999862822048955E+00, -8.360123535896873E-02,
2438740.500000000, A.D. 1964-Dec-11 00:00:00.0000,  2.936872569553514E+00,  4.048212033845719E+00, -8.241999571062668E-02,
2438750.500000000, A.D. 1964-Dec-21 00:00:00.0000,  2.874595615261770E+00,  4.095604473721509E+00, -8.121927500545524E-02,
2438760.500000000, A.D. 1964-Dec-31 00:00:00.0000,  2.811637972033966E+00,  4.142031980154983E+00, -7.999941205750706E-02,
2438770.500000000, A.D. 1965-Jan-10 00:00:00.0000,  2.748018299367919E+00,  4.187484519618944E+00, -7.876070088749497E-02,
2438780.500000000, A.D. 1965-Jan-20 00:00:00.0000,  2.683754118978050E+00,  4.231951994934635E+00, -7.750347537974216E-02,
2438790.500000000, A.D. 1965-Jan-30 00:00:00.0000,  2.618856302006492E+00,  4.275428018609501E+00, -7.622802564723047E-02,
2438800.500000000, A.D. 1965-Feb-09 00:00:00.0000,  2.553348374637002E+00,  4.317900255155864E+00, -7.493471564523409E-02,
2438810.500000000, A.D. 1965-Feb-19 00:00:00.0000,  2.487239726079644E+00,  4.359363222676004E+00, -7.362386153058513E-02,
2438820.500000000, A.D. 1965-Mar-01 00:00:00.0000,  2.420550403708509E+00,  4.399807852129633E+00, -7.229578034519756E-02,
2438830.500000000, A.D. 1965-Mar-11 00:00:00.0000,  2.353297658206630E+00,  4.439224679371075E+00, -7.095086447261631E-02,
2438840.500000000, A.D. 1965-Mar-21 00:00:00.0000,  2.285492837168993E+00,  4.477610228116691E+00, -6.958937180137123E-02,
2438850.500000000, A.D. 1965-Mar-31 00:00:00.0000,  2.217160787711951E+00,  4.514952705241996E+00, -6.821170157212124E-02,
2438860.500000000, A.D. 1965-Apr-10 00:00:00.0000,  2.148310641653829E+00,  4.551247888331426E+00, -6.681820365109127E-02,
2438870.500000000, A.D. 1965-Apr-20 00:00:00.0000,  2.078962916220929E+00,  4.586489070921982E+00, -6.540917739558330E-02,
2438880.500000000, A.D. 1965-Apr-30 00:00:00.0000,  2.009136020763858E+00,  4.620667266923517E+00, -6.398505385500956E-02,
2438890.500000000, A.D. 1965-May-10 00:00:00.0000,  1.938840610792350E+00,  4.653780681308900E+00, -6.254611418236973E-02,
2438900.500000000, A.D. 1965-May-20 00:00:00.0000,  1.868102247660709E+00,  4.685819644134215E+00, -6.109274154857437E-02,
2438910.500000000, A.D. 1965-May-30 00:00:00.0000,  1.796931180805307E+00,  4.716780680954618E+00, -5.962531306571715E-02,
2438920.500000000, A.D. 1965-Jun-09 00:00:00.0000,  1.725346990026738E+00,  4.746658557909123E+00, -5.814415667348195E-02,
2438930.500000000, A.D. 1965-Jun-19 00:00:00.0000,  1.653369116098306E+00,  4.775446319566750E+00, -5.664968392930002E-02,
2438940.500000000, A.D. 1965-Jun-29 00:00:00.0000,  1.581008681800898E+00,  4.803142907696921E+00, -5.514221087362513E-02,
2438950.500000000, A.D. 1965-Jul-09 00:00:00.0000,  1.508290270190537E+00,  4.829740247535480E+00, -5.362214239897561E-02,
2438960.500000000, A.D. 1965-Jul-19 00:00:00.0000,  1.435225542313758E+00,  4.855237158342980E+00, -5.208981919102896E-02,
2438970.500000000, A.D. 1965-Jul-29 00:00:00.0000,  1.361834044421750E+00,  4.879628682996572E+00, -5.054562161292660E-02,
2438980.500000000, A.D. 1965-Aug-08 00:00:00.0000,  1.288134544085458E+00,  4.902909729967306E+00, -4.898996598917460E-02,
2438990.500000000, A.D. 1965-Aug-18 00:00:00.0000,  1.214139332945366E+00,  4.925081293037552E+00, -4.742314133846868E-02,
2439000.500000000, A.D. 1965-Aug-28 00:00:00.0000,  1.139872478341678E+00,  4.946135426248510E+00, -4.584561401413333E-02,
2439010.500000000, A.D. 1965-Sep-07 00:00:00.0000,  1.065345344250563E+00,  4.966073529562584E+00, -4.425769703700546E-02,
2439020.500000000, A.D. 1965-Sep-17 00:00:00.0000,  9.905784819506205E-01,  4.984892052804470E+00, -4.265976310485949E-02,
2439030.500000000, A.D. 1965-Sep-27 00:00:00.0000,  9.155901224864779E-01,  5.002586164422371E+00, -4.105228195433645E-02,
2439040.500000000, A.D. 1965-Oct-07 00:00:00.0000,  8.403922055554435E-01,  5.019159547848920E+00, -3.943550859224819E-02,
2439050.500000000, A.D. 1965-Oct-17 00:00:00.0000,  7.650095161733309E-01,  5.034605101571369E+00, -3.780992241937037E-02,
2439060.500000000, A.D. 1965-Oct-27 00:00:00.0000,  6.894527921777800E-01,  5.048925190617151E+00, -3.617586501338449E-02,
2439070.500000000, A.D. 1965-Nov-06 00:00:00.0000,  6.137422758266520E-01,  5.062118743139602E+00, -3.453367651178855E-02,
2439080.500000000, A.D. 1965-Nov-16 00:00:00.0000,  5.378971126333528E-01,  5.074181521602293E+00, -3.288384178831689E-02,
2439090.500000000, A.D. 1965-Nov-26 00:00:00.0000,  4.619282288582311E-01,  5.085118361574025E+00, -3.122663934428653E-02,
2439100.500000000, A.D. 1965-Dec-06 00:00:00.0000,  3.858601116948761E-01,  5.094924273484618E+00, -2.956252504949686E-02,
2439110.500000000, A.D. 1965-Dec-16 00:00:00.0000,  3.097043257854501E-01,  5.103602459144615E+00, -2.789184740732707E-02,
2439120.500000000, A.D. 1965-Dec-26 00:00:00.0000,  2.334797144509551E-01,  5.111153063724058E+00, -2.621496842261176E-02,
2439130.500000000, A.D. 1966-Jan-05 00:00:00.0000,  1.572057422989842E-01,  5.117573932505895E+00, -2.453233784564081E-02,
2439140.500000000, A.D. 1966-Jan-15 00:00:00.0000,  8.089379260512002E-02,  5.122870515070531E+00, -2.284424986266733E-02,
2439150.500000000, A.D. 1966-Jan-25 00:00:00.0000,  4.566677092903215E-03,  5.127038899299415E+00, -2.115118668727235E-02,
2439160.500000000, A.D. 1966-Feb-04 00:00:00.0000, -7.176341013425486E-02,  5.130084617590839E+00, -1.945344766789293E-02,
2439170.500000000, A.D. 1966-Feb-14 00:00:00.0000, -1.480778111756074E-01,  5.132008147923536E+00, -1.775142548434581E-02,
2439180.500000000, A.D. 1966-Feb-24 00:00:00.0000, -2.243583296095341E-01,  5.132808797261646E+00, -1.604557336202748E-02,
2439190.500000000, A.D. 1966-Mar-06 00:00:00.0000, -3.005928175116969E-01,  5.132494127117608E+00, -1.433613766101238E-02,
2439200.500000000, A.D. 1966-Mar-16 00:00:00.0000, -3.767591599000994E-01,  5.131060045952465E+00, -1.262365166838024E-02,
2439210.500000000, A.D. 1966-Mar-26 00:00:00.0000, -4.528462157846832E-01,  5.128514118294152E+00, -1.090839370741294E-02,
2439220.500000000, A.D. 1966-Apr-05 00:00:00.0000, -5.288348861914284E-01,  5.124858508620177E+00, -9.190724715383989E-03,
2439230.500000000, A.D. 1966-Apr-15 00:00:00.0000, -6.047076506438060E-01,  5.120092524406114E+00, -7.471139457065667E-03,
2439240.500000000, A.D. 1966-Apr-25 00:00:00.0000, -6.804532137381878E-01,  5.114226033892538E+00, -5.749846381871320E-03,
2439250.500000000, A.D. 1966-May-05 00:00:00.0000, -7.560491323580328E-01,  5.107255859205496E+00, -4.027370588158106E-03,
2439260.500000000, A.D. 1966-May-15 00:00:00.0000, -8.314850829320867E-01,  5.099189910574610E+00, -2.304020058022750E-03,
2439270.500000000, A.D. 1966-May-25 00:00:00.0000, -9.067430854232842E-01,  5.090032615659524E+00, -5.801197420553606E-04,
2439280.500000000, A.D. 1966-Jun-04 00:00:00.0000, -9.818050646864638E-01,  5.079784055257010E+00,  1.143844129159206E-03,
2439290.500000000, A.D. 1966-Jun-14 00:00:00.0000, -1.056660740090881E+00,  5.068454770814903E+00,  2.867645915390906E-03,
2439300.500000000, A.D. 1966-Jun-24 00:00:00.0000, -1.131288626689271E+00,  5.056043461738888E+00,  4.590790822773539E-03,
2439310.500000000, A.D. 1966-Jul-04 00:00:00.0000, -1.205677742911310E+00,  5.042558696796671E+00,  6.312978889110359E-03,
2439320.500000000, A.D. 1966-Jul-14 00:00:00.0000, -1.279811837523466E+00,  5.028005573531099E+00,  8.033861269687886E-03,
2439330.500000000, A.D. 1966-Jul-24 00:00:00.0000, -1.353673327219813E+00,  5.012386175607284E+00,  9.752994765655630E-03,
2439340.500000000, A.D. 1966-Aug-03 00:00:00.0000, -1.427251418814997E+00,  4.995711683094985E+00,  1.147016174517759E-02,
2439350.500000000, A.D. 1966-Aug-13 00:00:00.0000, -1.500526543292706E+00,  4.977981330018546E+00,  1.318484166767686E-02,
2439360.500000000, A.D. 1966-Aug-23 00:00:00.0000, -1.573487638809186E+00,  4.959205729369464E+00,  1.489678975166237E-02,
2439370.500000000, A.D. 1966-Sep-02 00:00:00.0000, -1.646118703363631E+00,  4.939390144351368E+00,  1.660564137153841E-02,
2439380.500000000, A.D. 1966-Sep-12 00:00:00.0000, -1.718403980198533E+00,  4.918537548469532E+00,  1.831094295251392E-02,
2439390.500000000, A.D. 1966-Sep-22 00:00:00.0000, -1.790332361519360E+00,  4.896661286856837E+00,  2.001254157360556E-02,
2439400.500000000, A.D. 1966-Oct-02 00:00:00.0000, -1.861884877891132E+00,  4.873760308980082E+00,  2.170988488145118E-02,
2439410.500000000, A.D. 1966-Oct-12 00:00:00.0000, -1.933051855687928E+00,  4.849846512119847E+00,  2.340274077348261E-02,
2439420.500000000, A.D. 1966-Oct-22 00:00:00.0000, -2.003817275330737E+00,  4.824926794258701E+00,  2.509079046642258E-02,
2439430.500000000, A.D. 1966-Nov-01 00:00:00.0000, -2.074166189452593E+00,  4.799003783950535E+00,  2.677354496255659E-02,
2439440.500000000, A.D. 1966-Nov-11 00:00:00.0000, -2.144088816431892E+00,  4.772092653075814E+00,  2.845088553004802E-02,
2439450.500000000, A.D. 1966-Nov-21 00:00:00.0000, -2.213566152104983E+00,  4.744193479255348E+00,  3.012229202280452E-02,
2439460.500000000, A.D. 1966-Dec-01 00:00:00.0000, -2.282589157022592E+00,  4.715317981034739E+00,  3.178750794144989E-02,
2439470.500000000, A.D. 1966-Dec-11 00:00:00.0000, -2.351143383331862E+00,  4.685474769651271E+00,  3.344624584438478E-02,
2439480.500000000, A.D. 1966-Dec-21 00:00:00.0000, -2.419213711342634E+00,  4.654667216407121E+00,  3.509803903100186E-02,
2439490.500000000, A.D. 1966-Dec-31 00:00:00.0000, -2.486791370065619E+00,  4.622910682406076E+00,  3.674275295552031E-02,
2439500.500000000, A.D. 1967-Jan-10 00:00:00.0000, -2.553858876998011E+00,  4.590206925903046E+00,  3.837990181221278E-02,
2439510.500000000, A.D. 1967-Jan-20 00:00:00.0000, -2.620406519217153E+00,  4.556568300634207E+00,  4.000925667636501E-02,
2439520.500000000, A.D. 1967-Jan-30 00:00:00.0000, -2.686421453821854E+00,  4.522003476820757E+00,  4.163050596631709E-02,
2439530.500000000, A.D. 1967-Feb-09 00:00:00.0000, -2.751889712559102E+00,  4.486517411179323E+00,  4.324322169776510E-02,
2439540.500000000, A.D. 1967-Feb-19 00:00:00.0000, -2.816802065080993E+00,  4.450126035519740E+00,  4.484729213687385E-02,
2439550.500000000, A.D. 1967-Mar-01 00:00:00.0000, -2.881143086884279E+00,  4.412831235005143E+00,  4.644220610461176E-02,
2439560.500000000, A.D. 1967-Mar-11 00:00:00.0000, -2.944903409125052E+00,  4.374647194875378E+00,  4.802779494757400E-02,
2439570.500000000, A.D. 1967-Mar-21 00:00:00.0000, -3.008070182470482E+00,  4.335582669807064E+00,  4.960375057663913E-02,
2439580.500000000, A.D. 1967-Mar-31 00:00:00.0000, -3.070631459299722E+00,  4.295642767152483E+00,  5.116962407749009E-02,
2439590.500000000, A.D. 1967-Apr-10 00:00:00.0000, -3.132578192105693E+00,  4.254845333435678E+00,  5.272537014186571E-02,
2439600.500000000, A.D. 1967-Apr-20 00:00:00.0000, -3.193895524985103E+00,  4.213191980826043E+00,  5.427046241929822E-02,
2439610.500000000, A.D. 1967-Apr-30 00:00:00.0000, -3.254575653103032E+00,  4.170697599689031E+00,  5.580473813532718E-02,
2439620.500000000, A.D. 1967-May-10 00:00:00.0000, -3.314605913695668E+00,  4.127372570904399E+00,  5.732794924315925E-02,
2439630.500000000, A.D. 1967-May-20 00:00:00.0000, -3.373974973786691E+00,  4.083221331192816E+00,  5.883962001114564E-02,
2439640.500000000, A.D. 1967-May-30 00:00:00.0000, -3.432675385970751E+00,  4.038262798243476E+00,  6.033972496484723E-02,
2439650.500000000, A.D. 1967-Jun-09 00:00:00.0000, -3.490692701019639E+00,  3.992499819357646E+00,  6.182778288499289E-02,
2439660.500000000, A.D. 1967-Jun-19 00:00:00.0000, -3.548019569157948E+00,  3.945946831482090E+00,  6.330361389395782E-02,
2439670.500000000, A.D. 1967-Jun-29 00:00:00.0000, -3.604645065212292E+00,  3.898615495431796E+00,  6.476699856106782E-02,
2439680.500000000, A.D. 1967-Jul-09 00:00:00.0000, -3.660557843022419E+00,  3.850510985137290E+00,  6.621749763610087E-02,
2439690.500000000, A.D. 1967-Jul-19 00:00:00.0000, -3.715751201249005E+00,  3.801651813498506E+00,  6.765506786614793E-02,
2439700.500000000, A.D. 1967-Jul-29 00:00:00.0000, -3.770212717902202E+00,  3.752042088992800E+00,  6.907925444111665E-02,
2439710.500000000, A.D. 1967-Aug-08 00:00:00.0000, -3.823934565815609E+00,  3.701696957672069E+00,  7.048991879783230E-02,
2439720.500000000, A.D. 1967-Aug-18 00:00:00.0000, -3.876907119326112E+00,  3.650627801796332E+00,  7.188682262336686E-02,
2439730.500000000, A.D. 1967-Aug-28 00:00:00.0000, -3.929120522723963E+00,  3.598841018606881E+00,  7.326956235491650E-02,
2439740.500000000, A.D. 1967-Sep-07 00:00:00.0000, -3.980567503133916E+00,  3.546355553287939E+00,  7.463812935796273E-02,
2439750.500000000, A.D. 1967-Sep-17 00:00:00.0000, -4.031237651653064E+00,  3.493175101791037E+00,  7.599203794947545E-02,
2439760.500000000, A.D. 1967-Sep-27 00:00:00.0000, -4.081124027547337E+00,  3.439316322868573E+00,  7.733120349993614E-02,
2439770.500000000, A.D. 1967-Oct-07 00:00:00.0000, -4.130216837194468E+00,  3.384790849258405E+00,  7.865541135956025E-02,
2439780.500000000, A.D. 1967-Oct-17 00:00:00.0000, -4.178508123264825E+00,  3.329604738609429E+00,  7.996423366640366E-02,
2439790.500000000, A.D. 1967-Oct-27 00:00:00.0000, -4.225991029384553E+00,  3.273778501861178E+00,  8.125772626663728E-02,
2439800.500000000, A.D. 1967-Nov-06 00:00:00.0000, -4.272655565783971E+00,  3.217315501453844E+00,  8.253540123985496E-02,
2439810.500000000, A.D. 1967-Nov-16 00:00:00.0000, -4.318496506741977E+00,  3.160232419123322E+00,  8.379716478028205E-02,
2439820.500000000, A.D. 1967-Nov-26 00:00:00.0000, -4.363504584220207E+00,  3.102542531198341E+00,  8.504286883689087E-02,
2439830.500000000, A.D. 1967-Dec-06 00:00:00.0000, -4.407672198937853E+00,  3.044251270380268E+00,  8.627207517450466E-02,
2439840.500000000, A.D. 1967-Dec-16 00:00:00.0000, -4.450994003288993E+00,  2.985379526715277E+00,  8.748484773909158E-02,
2439850.500000000, A.D. 1967-Dec-26 00:00:00.0000, -4.493460662010092E+00,  2.925931841040613E+00,  8.868075058293669E-02,
2439860.500000000, A.D. 1968-Jan-05 00:00:00.0000, -4.535067246783091E+00,  2.865924132984354E+00,  8.985967533882104E-02,
2439870.500000000, A.D. 1968-Jan-15 00:00:00.0000, -4.575806421037521E+00,  2.805370469449870E+00,  9.102149151402585E-02,
2439880.500000000, A.D. 1968-Jan-25 00:00:00.0000, -4.615670822408362E+00,  2.744277226441629E+00,  9.216581116606859E-02,
2439890.500000000, A.D. 1968-Feb-04 00:00:00.0000, -4.654655381354360E+00,  2.682664595456844E+00,  9.329268697829912E-02,
2439900.500000000, A.D. 1968-Feb-14 00:00:00.0000, -4.692752921924960E+00,  2.620537865655140E+00,  9.440169981970548E-02,
2439910.500000000, A.D. 1968-Feb-24 00:00:00.0000, -4.729958240175862E+00,  2.557913577549085E+00,  9.549278788209382E-02,
2439920.500000000, A.D. 1968-Mar-05 00:00:00.0000, -4.766265049637441E+00,  2.494805195438385E+00,  9.656580257324129E-02,
2439930.500000000, A.D. 1968-Mar-15 00:00:00.0000, -4.801667864316985E+00,  2.431220041690092E+00,  9.762038436507364E-02,
2439940.500000000, A.D. 1968-Mar-25 00:00:00.0000, -4.836160939190665E+00,  2.367178852839120E+00,  9.865663547369612E-02,
2439950.500000000, A.D. 1968-Apr-04 00:00:00.0000, -4.869738707286842E+00,  2.302686148033537E+00,  9.967410825541732E-02,
2439960.500000000, A.D. 1968-Apr-14 00:00:00.0000, -4.902397201605898E+00,  2.237759448734210E+00,  1.006727808458111E-01,
2439970.500000000, A.D. 1968-Apr-24 00:00:00.0000, -4.934129925795421E+00,  2.172412516924755E+00,  1.016525397562594E-01,
2439980.500000000, A.D. 1968-May-04 00:00:00.0000, -4.964933222139168E+00,  2.106651998910946E+00,  1.026129973622323E-01,
2439990.500000000, A.D. 1968-May-14 00:00:00.0000, -4.994802035053105E+00,  2.040499972754521E+00,  1.035543159578454E-01,
2440000.500000000, A.D. 1968-May-24 00:00:00.0000, -5.023730905687993E+00,  1.973960809887126E+00,  1.044760654039187E-01,
2440010.500000000, A.D. 1968-Jun-03 00:00:00.0000, -5.051717406421190E+00,  1.907051392889903E+00,  1.053782024568559E-01,
2440020.500000000, A.D. 1968-Jun-13 00:00:00.0000, -5.078755889461220E+00,  1.839786859921814E+00,  1.062606744573498E-01,
2440030.500000000, A.D. 1968-Jun-23 00:00:00.0000, -5.104842981149440E+00,  1.772173340513847E+00,  1.071230958685500E-01,
2440040.500000000, A.D. 1968-Jul-03 00:00:00.0000, -5.129975064859191E+00,  1.704232795837661E+00,  1.079656264613316E-01,
2440050.500000000, A.D. 1968-Jul-13 00:00:00.0000, -5.154147511782101E+00,  1.635970869704026E+00,  1.087878958602426E-01,
2440060.500000000, A.D. 1968-Jul-23 00:00:00.0000, -5.177357825146713E+00,  1.567403545841810E+00,  1.095898552614345E-01,
2440070.500000000, A.D. 1968-Aug-02 00:00:00.0000, -5.199602235419552E+00,  1.498546095915511E+00,  1.103714543537243E-01,
