            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2416350.500000000, A.D. 1903-Aug-24 00:00:00.0000, -3.990036535416642E+00, -2.143970370309721E+00,  8.780606611891026E-01,  5.591077036201253E-04, -7.567485193651845E-03, -2.080639703556626E-03,
2416360.500000000, A.D. 1903-Sep-03 00:00:00.0000, -3.983847211123297E+00, -2.219319061846747E+00,  8.571234306059190E-01,  6.783871678130478E-04, -7.502063226400505E-03, -2.106628007475083E-03,
2416370.500000000, A.D. 1903-Sep-13 00:00:00.0000, -3.976476137160419E+00, -2.294007939654968E+00,  8.359316242701335E-01,  7.954631053272654E-04, -7.435532604752129E-03, -2.131559318642799E-03,
2416380.500000000, A.D. 1903-Sep-23 00:00:00.0000, -3.967945184634466E+00, -2.368026216985008E+00,  8.144956793493304E-01,  9.103683582313647E-04, -7.367952800942454E-03, -2.155460071517679E-03,
2416390.500000000, A.D. 1903-Oct-03 00:00:00.0000, -3.958275896058482E+00, -2.441363687428827E+00,  7.928257721825709E-01,  1.023135790670485E-03, -7.299380432778953E-03, -2.178355998374613E-03,
2416400.500000000, A.D. 1903-Oct-13 00:00:00.0000, -3.947489485492297E+00, -2.514010697020090E+00,  7.709318252687850E-01,  1.133798217973431E-03, -7.229869391698508E-03, -2.200272136248069E-03,
2416410.500000000, A.D. 1903-Oct-23 00:00:00.0000, -3.935606839352660E+00, -2.585958117588475E+00,  7.488235141781593E-01,  1.242388343588314E-03, -7.159470965477272E-03, -2.221232835390468E-03,
2416420.500000000, A.D. 1903-Nov-02 00:00:00.0000, -3.922648517814620E+00, -2.657197321316578E+00,  7.265102743716141E-01,  1.348938703709924E-03, -7.088233956332663E-03, -2.241261769124067E-03,
2416430.500000000, A.D. 1903-Nov-12 00:00:00.0000, -3.908634756738307E+00, -2.727720156460969E+00,  7.040013079179548E-01,  1.453481617089146E-03, -7.016204795577205E-03, -2.260381944324789E-03,
2416440.500000000, A.D. 1903-Nov-22 00:00:00.0000, -3.893585470075412E+00, -2.797518924195072E+00,  6.813055901036935E-01,  1.556049139606406E-03, -6.943427653006711E-03, -2.278615712507614E-03,
2416450.500000000, A.D. 1903-Dec-02 00:00:00.0000, -3.877520252699135E+00, -2.866586356518322E+00,  6.584318759270764E-01,  1.656673025010694E-03, -6.869944541051056E-03, -2.295984781885672E-03,
2416460.500000000, A.D. 1903-Dec-12 00:00:00.0000, -3.860458383600180E+00, -2.934915595187538E+00,  6.353887064681653E-01,  1.755384690675838E-03, -6.795795415209494E-03, -2.312510230014999E-03,
2416470.500000000, A.D. 1903-Dec-22 00:00:00.0000, -3.842418829406181E+00, -3.002500171635110E+00,  6.121844151311429E-01,  1.852215187013699E-03, -6.721018270927929E-03, -2.328212516675947E-03,
2416480.500000000, A.D. 1904-Jan-01 00:00:00.0000, -3.823420248191083E+00, -3.069333987836750E+00,  5.888271337569876E-01,  1.947195170022229E-03, -6.645649236586251E-03, -2.343111496916164E-03,
2416490.500000000, A.D. 1904-Jan-11 00:00:00.0000, -3.803480993544373E+00, -3.135411298088561E+00,  5.653247986049091E-01,  2.040354876743590E-03, -6.569722662308908E-03, -2.357226434258939E-03,
2416500.500000000, A.D. 1904-Jan-21 00:00:00.0000, -3.782619118870543E+00, -3.200726691648986E+00,  5.416851562005334E-01,  2.131724103889291E-03, -6.493271204039398E-03, -2.370576014177666E-03,
2416510.500000000, A.D. 1904-Jan-31 00:00:00.0000, -3.760852381883597E+00, -3.265275076198329E+00,  5.179157690474190E-01,  2.221332190143889E-03, -6.416325903203618E-03, -2.383178357932262E-03,
2416520.500000000, A.D. 1904-Feb-10 00:00:00.0000, -3.738198249265205E+00, -3.329051662077489E+00,  4.940240211997726E-01,  2.309208000937845E-03, -6.338916262811864E-03, -2.395051036441055E-03,
2416530.500000000, A.D. 1904-Feb-20 00:00:00.0000, -3.714673901461536E+00, -3.392051947264977E+00,  4.700171236962794E-01,  2.395379916262921E-03, -6.261070318913165E-03, -2.406211084238037E-03,
2416540.500000000, A.D. 1904-Mar-01 00:00:00.0000, -3.690296237581397E+00, -3.454271703048847E+00,  4.459021198533278E-01,  2.479875822505957E-03, -6.182814708526114E-03, -2.416675013597973E-03,
2416550.500000000, A.D. 1904-Mar-11 00:00:00.0000, -3.665081880362437E+00, -3.515706960369156E+00,  4.216858904176596E-01,  2.562723106617656E-03, -6.104174735983766E-03, -2.426458828462750E-03,
2416560.500000000, A.D. 1904-Mar-21 00:00:00.0000, -3.639047181192212E+00, -3.576353996816642E+00,  3.973751585818446E-01,  2.643948650775163E-03, -6.025174437699403E-03, -2.435578037940193E-03,
2416570.500000000, A.D. 1904-Mar-31 00:00:00.0000, -3.612208225182481E+00, -3.636209324266906E+00,  3.729764948666773E-01,  2.723578827103058E-03, -5.945836644324242E-03, -2.444047669446363E-03,
2416580.500000000, A.D. 1904-Apr-10 00:00:00.0000, -3.584580836294205E+00, -3.695269677119378E+00,  3.484963218732837E-01,  2.801639492936994E-03, -5.866183039424365E-03, -2.451882281646878E-03,
2416590.500000000, A.D. 1904-Apr-20 00:00:00.0000, -3.556180582503106E+00, -3.753532001103019E+00,  3.239409189061769E-01,  2.878155987664921E-03, -5.786234214120499E-03, -2.459095977352395E-03,
2416600.500000000, A.D. 1904-Apr-30 00:00:00.0000, -3.527022780985222E+00, -3.810993442611264E+00,  2.993164264672481E-01,  2.953153131795819E-03, -5.706009718628974E-03, -2.465702416410580E-03,
2416610.500000000, A.D. 1904-May-10 00:00:00.0000, -3.497122503306406E+00, -3.867651338542760E+00,  2.746288506220043E-01,  3.026655226887037E-03, -5.625528111798165E-03, -2.471714828323924E-03,
2416620.500000000, A.D. 1904-May-20 00:00:00.0000, -3.466494580608443E+00, -3.923503206622506E+00,  2.498840672412055E-01,  3.098686056514970E-03, -5.544807007511065E-03, -2.477146024578463E-03,
2416630.500000000, A.D. 1904-May-30 00:00:00.0000, -3.435153608775974E+00, -3.978546736172032E+00,  2.250878261201732E-01,  3.169268889150901E-03, -5.463863118298080E-03, -2.482008410778655E-03,
2416640.500000000, A.D. 1904-Jun-09 00:00:00.0000, -3.403113953567303E+00, -4.032779779306856E+00,  2.002457549780744E-01,  3.238426482348239E-03, -5.382712297318056E-03, -2.486313998495951E-03,
2416650.500000000, A.D. 1904-Jun-19 00:00:00.0000, -3.370389755700415E+00, -4.086200342547343E+00,  1.753633633405409E-01,  3.306181087406125E-03, -5.301369579048207E-03, -2.490074416746755E-03,
2416660.500000000, A.D. 1904-Jun-29 00:00:00.0000, -3.336994935891901E+00, -4.138806578829308E+00,  1.504460463094084E-01,  3.372554454085887E-03, -5.219849218498891E-03, -2.493300923094825E-03,
2416670.500000000, A.D. 1904-Jul-09 00:00:00.0000, -3.302943199848844E+00, -4.190596779898029E+00,  1.254990882231732E-01,  3.437567835330274E-03, -5.138164728602459E-03, -2.496004414411580E-03,
2416680.500000000, A.D. 1904-Jul-19 00:00:00.0000, -3.268248043211512E+00, -4.241569369064882E+00,  1.005276662112799E-01,  3.501241992534272E-03, -5.056328915320909E-03, -2.498195437368920E-03,
2416690.500000000, A.D. 1904-Jul-29 00:00:00.0000, -3.232922756438513E+00, -4.291722894306695E+00,  7.553685364446147E-02,  3.563597201640205E-03, -4.974353911384497E-03, -2.499884198729860E-03,
2416700.500000000, A.D. 1904-Aug-08 00:00:00.0000, -3.196980429632580E+00, -4.341056021699947E+00,  5.053162348365546E-02,  3.624653258768037E-03, -4.892251209370328E-03, -2.501080575323791E-03,
2416710.500000000, A.D. 1904-Aug-18 00:00:00.0000, -3.160433957312014E+00, -4.389567529176953E+00,  2.551685153082101E-02,  3.684429485618021E-03, -4.810031692896760E-03, -2.501794123706533E-03,
2416720.500000000, A.D. 1904-Aug-28 00:00:00.0000, -3.123296043125966E+00, -4.437256300584378E+00,  4.973195843353070E-04,  3.742944735327445E-03, -4.727705665994710E-03, -2.502034089592811E-03,
2416730.500000000, A.D. 1904-Sep-07 00:00:00.0000, -3.085579204509837E+00, -4.484121320028871E+00, -2.452228149883464E-02,  3.800217398502601E-03, -4.645282881216424E-03, -2.501809417063897E-03,
2416740.500000000, A.D. 1904-Sep-17 00:00:00.0000, -3.047295777281195E+00, -4.530161666497383E+00, -4.953734883175829E-02,  3.856265409060184E-03, -4.562772566391082E-03, -2.501128757512878E-03,
2416750.500000000, A.D. 1904-Sep-27 00:00:00.0000, -3.008457920178022E+00, -4.575376508736331E+00, -7.454336461414858E-02,  3.911106249969591E-03, -4.480183449567584E-03, -2.500000478289077E-03,
2416760.500000000, A.D. 1904-Oct-07 00:00:00.0000, -2.969077619338112E+00, -4.619765100369633E+00, -9.953589333376645E-02,  3.964756959398750E-03, -4.397523781807774E-03, -2.498432671009215E-03,
2416770.500000000, A.D. 1904-Oct-17 00:00:00.0000, -2.929166692711478E+00, -4.663326775233974E+00, -1.245105790493062E-01,  4.017234138107085E-03, -4.314801357966978E-03, -2.496433159557966E-03,
2416780.500000000, A.D. 1904-Oct-27 00:00:00.0000, -2.888736794392077E+00, -4.706060942918672E+00, -1.494631427522341E-01,  4.068553957951275E-03, -4.232023537221944E-03, -2.494009507888939E-03,
2416790.500000000, A.D. 1904-Nov-06 00:00:00.0000, -2.847799418866704E+00, -4.747967084514617E+00, -1.743893798056050E-01,  4.118732169718023E-03, -4.149197264203437E-03, -2.491169027609305E-03,
2416800.500000000, A.D. 1904-Nov-16 00:00:00.0000, -2.806365905190380E+00, -4.789044748571625E+00, -1.992851574574352E-01,  4.167784110106938E-03, -4.066329089353296E-03, -2.487918785304589E-03,
2416810.500000000, A.D. 1904-Nov-26 00:00:00.0000, -2.764447441093536E+00, -4.829293547253297E+00, -2.241464124261623E-01,  4.215724708447009E-03, -3.983425188095787E-03, -2.484265609639619E-03,
2416820.500000000, A.D. 1904-Dec-06 00:00:00.0000, -2.722055067022545E+00, -4.868713152678570E+00, -2.489691485560762E-01,  4.262568493313944E-03, -3.900491379034870E-03, -2.480216098251618E-03,
2416830.500000000, A.D. 1904-Dec-16 00:00:00.0000, -2.679199680114742E+00, -4.907303293440996E+00, -2.737494345406097E-01,  4.308329599003053E-03, -3.817533141313496E-03, -2.475776624425466E-03,
2416840.500000000, A.D. 1904-Dec-26 00:00:00.0000, -2.635892038109709E+00, -4.945063751297440E+00, -2.984834017112293E-01,  4.353021771791895E-03, -3.734555631128539E-03, -2.470953343535911E-03,
2416850.500000000, A.D. 1905-Jan-05 00:00:00.0000, -2.592142763199065E+00, -4.981994358016852E+00, -3.231672418894548E-01,  4.396658376012413E-03, -3.651563697143502E-03, -2.465752199223528E-03,
2416860.500000000, A.D. 1905-Jan-15 00:00:00.0000, -2.547962345814239E+00, -5.018094992375739E+00, -3.477972052992123E-01,  4.439252400517362E-03, -3.568561894454839E-03, -2.460178929295984E-03,
2416870.500000000, A.D. 1905-Jan-25 00:00:00.0000, -2.503361148346599E+00, -5.053365577290384E+00, -3.723695985373485E-01,  4.480816465584460E-03, -3.485554498223060E-03, -2.454239071478312E-03,
2416880.500000000, A.D. 1905-Feb-04 00:00:00.0000, -2.458349408800897E+00, -5.087806077085902E+00, -3.968807826008964E-01,  4.521362829275588E-03, -3.402545517244871E-03, -2.447937968990504E-03,
2416890.500000000, A.D. 1905-Feb-14 00:00:00.0000, -2.412937244386950E+00, -5.121416494896361E+00, -4.213271709688184E-01,  4.560903393547555E-03, -3.319538706521837E-03, -2.441280775864981E-03,
2416900.500000000, A.D. 1905-Feb-24 00:00:00.0000, -2.367134655049335E+00, -5.154196870185896E+00, -4.457052277357870E-01,  4.599449710558271E-03, -3.236537578975855E-03, -2.434272462045950E-03,
2416910.500000000, A.D. 1905-Mar-06 00:00:00.0000, -2.320951526933229E+00, -5.186147276384866E+00, -4.700114657961269E-01,  4.637012989101130E-03, -3.153545416812035E-03, -2.426917818334184E-03,
2416920.500000000, A.D. 1905-Mar-16 00:00:00.0000, -2.274397635786340E+00, -5.217267818639162E+00, -4.942424450766203E-01,  4.673604100898386E-03, -3.070565282818416E-03, -2.419221461215162E-03,
2416930.500000000, A.D. 1905-Mar-26 00:00:00.0000, -2.227482650299756E+00, -5.247558631672482E+00, -5.183947708170413E-01,  4.709233586487128E-03, -2.987600031629135E-03, -2.411187837579680E-03,
2416940.500000000, A.D. 1905-Apr-05 00:00:00.0000, -2.180216135392583E+00, -5.277019877759708E+00, -5.424650918972366E-01,  4.743911660599438E-03, -2.904652320583984E-03, -2.402821229296665E-03,
2416950.500000000, A.D. 1905-Apr-15 00:00:00.0000, -2.132607555443277E+00, -5.305651744804596E+00, -5.664500992090101E-01,  4.777648217558541E-03, -2.821724619766599E-03, -2.394125757616897E-03,
2416960.500000000, A.D. 1905-Apr-25 00:00:00.0000, -2.084666277466784E+00, -5.333454444517695E+00, -5.903465240718864E-01,  4.810452836546996E-03, -2.738819222184391E-03, -2.385105387567850E-03,
2416970.500000000, A.D. 1905-May-05 00:00:00.0000, -2.036401574243610E+00, -5.360428210696558E+00, -6.141511366926049E-01,  4.842334785917601E-03, -2.655938253811990E-03, -2.375763932261267E-03,
2416980.500000000, A.D. 1905-May-15 00:00:00.0000, -1.987822627409146E+00, -5.386573297600159E+00, -6.378607446662927E-01,  4.873303026969376E-03, -2.573083682270319E-03, -2.366105056901632E-03,
2416990.500000000, A.D. 1905-May-25 00:00:00.0000, -1.938938530504658E+00, -5.411889978402261E+00, -6.614721915159285E-01,  4.903366217940706E-03, -2.490257323984795E-03, -2.356132282432786E-03,
2417000.500000000, A.D. 1905-Jun-04 00:00:00.0000, -1.889758291985284E+00, -5.436378543710913E+00, -6.849823552666351E-01,  4.932532718653669E-03, -2.407460850385195E-03, -2.345848988878262E-03,
2417010.500000000, A.D. 1905-Jun-14 00:00:00.0000, -1.840290838178288E+00, -5.460039300148730E+00, -7.083881470524375E-01,  4.960810595762913E-03, -2.324695794004816E-03, -2.335258418520819E-03,
2417020.500000000, A.D. 1905-Jun-24 00:00:00.0000, -1.790545016187925E+00, -5.482872568996554E+00, -7.316865097546604E-01,  4.988207628069044E-03, -2.241963555111911E-03, -2.324363679065332E-03,
2417030.500000000, A.D. 1905-Jul-04 00:00:00.0000, -1.740529596749308E+00, -5.504878684905470E+00, -7.548744166718908E-01,  5.014731311378777E-03, -2.159265408606576E-03, -2.313167746772864E-03,
2417040.500000000, A.D. 1905-Jul-14 00:00:00.0000, -1.690253277034831E+00, -5.526057994676244E+00, -7.779488702208056E-01,  5.040388863220014E-03, -2.076602510645615E-03, -2.301673469511181E-03,
2417050.500000000, A.D. 1905-Jul-24 00:00:00.0000, -1.639724683414158E+00, -5.546410856106772E+00, -8.009069006677638E-01,  5.065187227280133E-03, -1.993975905720925E-03, -2.289883569872603E-03,
2417060.500000000, A.D. 1905-Aug-03 00:00:00.0000, -1.588952374173939E+00, -5.565937636911573E+00, -8.237455648915792E-01,  5.089133077026508E-03, -1.911386533800958E-03, -2.277800648254150E-03,
2417070.500000000, A.D. 1905-Aug-13 00:00:00.0000, -1.537944842203840E+00, -5.584638713709162E+00, -8.464619451761279E-01,  5.112232818915355E-03, -1.828835236711701E-03, -2.265427185732771E-03,
2417080.500000000, A.D. 1905-Aug-23 00:00:00.0000, -1.486710517650722E+00, -5.602514471069517E+00, -8.690531480307024E-01,  5.134492595593623E-03, -1.746322763830699E-03, -2.252765546749146E-03,
2417090.500000000, A.D. 1905-Sep-02 00:00:00.0000, -1.435257770540362E+00, -5.619565300616453E+00, -8.915163030365110E-01,  5.155918289179101E-03, -1.663849777423458E-03, -2.239817981665586E-03,
2417100.500000000, A.D. 1905-Sep-12 00:00:00.0000, -1.383594913366456E+00, -5.635791600182771E+00, -9.138485617183790E-01,  5.176515524493287E-03, -1.581416857899276E-03, -2.226586629253240E-03,
2417110.500000000, A.D. 1905-Sep-22 00:00:00.0000, -1.331730203648548E+00, -5.651193773017990E+00, -9.360470964410207E-01,  5.196289671998190E-03, -1.499024509048893E-03, -2.213073519111298E-03,
2417120.500000000, A.D. 1905-Oct-02 00:00:00.0000, -1.279671846462485E+00, -5.665772227046506E+00, -9.581090993286735E-01,  5.215245850410571E-03, -1.416673162759285E-03, -2.199280573891182E-03,
2417130.500000000, A.D. 1905-Oct-12 00:00:00.0000, -1.227427996943699E+00, -5.679527374168763E+00, -9.800317812057276E-01,  5.233388929624845E-03, -1.334363183030782E-03, -2.185209611307057E-03,
2417140.500000000, A.D. 1905-Oct-22 00:00:00.0000, -1.175006762759875E+00, -5.692459629603992E+00, -1.001812370557603E+00,  5.250723533769023E-03, -1.252094870403784E-03, -2.170862346199128E-03,
2417150.500000000, A.D. 1905-Nov-01 00:00:00.0000, -1.122416206555195E+00, -5.704569411278888E+00, -1.023448112512322E+00,  5.267254043825492E-03, -1.169868466573650E-03, -2.156240392577819E-03,
2417160.500000000, A.D. 1905-Nov-11 00:00:00.0000, -1.069664348369688E+00, -5.715857139260846E+00, -1.044936267841867E+00,  5.282984600041248E-03, -1.087684158674807E-03, -2.141345265532018E-03,
2417170.500000000, A.D. 1905-Nov-21 00:00:00.0000, -1.016759168034536E+00, -5.726323235232837E+00, -1.066274111982094E+00,  5.297919104345264E-03, -1.005542083366865E-03, -2.126178383049024E-03,
2417180.500000000, A.D. 1905-Dec-01 00:00:00.0000, -9.637086075431119E-01, -5.735968122009349E+00, -1.087458934070793E+00,  5.312061222763531E-03, -9.234423310131732E-04, -2.110741067836268E-03,
2417190.500000000, A.D. 1905-Dec-11 00:00:00.0000, -9.105205733987255E-01, -5.744792223095589E+00, -1.108488036004271E+00,  5.325414387610027E-03, -8.413849501708805E-04, -2.095034549210973E-03,
2417200.500000000, A.D. 1905-Dec-21 00:00:00.0000, -8.572029389431681E-01, -5.752795962292900E+00, -1.129358731513062E+00,  5.337981799070598E-03, -7.593699522722345E-04, -2.079059965008753E-03,
2417210.500000000, A.D. 1905-Dec-31 00:00:00.0000, -8.037635466730063E-01, -5.759979763348500E+00, -1.150068345255701E+00,  5.349766426152270E-03, -6.773973156071221E-04, -2.062818363231848E-03,
2417220.500000000, A.D. 1906-Jan-10 00:00:00.0000, -7.502102105461382E-01, -5.766344049639156E+00, -1.170614211927012E+00,  5.360771007807140E-03, -5.954669882669584E-04, -2.046310703337180E-03,
2417230.500000000, A.D. 1906-Jan-20 00:00:00.0000, -6.965507182753985E-01, -5.771889243883584E+00, -1.190993675378620E+00,  5.370998054326128E-03, -5.135788910345014E-04, -2.029537857418364E-03,
2417240.500000000, A.D. 1906-Jan-30 00:00:00.0000, -6.427928336081296E-01, -5.776615767883610E+00, -1.211204087750769E+00,  5.380449848770069E-03, -4.317329202063691E-04, -2.012500611273082E-03,
2417250.500000000, A.D. 1906-Feb-09 00:00:00.0000, -5.889442985905579E-01, -5.780524042293136E+00, -1.231242808614402E+00,  5.389128448582556E-03, -3.499289503831966E-04, -1.995199665417170E-03,
2417260.500000000, A.D. 1906-Feb-19 00:00:00.0000, -5.350128358155019E-01, -5.783614486416282E+00, -1.251107204123741E+00,  5.397035687276557E-03, -2.681668375575765E-04, -1.977635636184390E-03,
2417270.500000000, A.D. 1906-Mar-01 00:00:00.0000, -4.810061506537949E-01, -5.785887518038551E+00, -1.270794646180534E+00,  5.404173175968421E-03, -1.864464226382875E-04, -1.959809056964740E-03,
2417280.500000000, A.D. 1906-Mar-11 00:00:00.0000, -4.269319334719842E-01, -5.787343553295414E+00, -1.290302511611332E+00,  5.410542304553350E-03, -1.047675353996778E-04, -1.941720379561972E-03,
2417290.500000000, A.D. 1906-Mar-21 00:00:00.0000, -3.727978618410283E-01, -5.787983006581845E+00, -1.309628181358585E+00,  5.416144242293111E-03, -2.312999864035081E-05, -1.923369975567257E-03,
2417300.500000000, A.D. 1906-Mar-31 00:00:00.0000, -3.186116027419863E-01, -5.787806290501215E+00, -1.328769039684389E+00,  5.420979937934150E-03,  5.846636824087789E-05, -1.904758137477565E-03,
2417310.500000000, A.D. 1906-Apr-10 00:00:00.0000, -2.643808147695607E-01, -5.786813815846347E+00, -1.347722473384115E+00,  5.425050120088010E-03,  1.400217462232219E-04, -1.885885079609993E-03,
